﻿相对路径,文件名,大小(字节),MD5,年份,批次,分类
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP112T_QCA953X_100M_EPORT_6.4_2021040600.bin.rar,JIKEAP_AP112T_QCA953X_100M_EPORT_6.4_2021040600.bin.rar,6597289,73b63180bd8ae3506900518d9e6e0dcd,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP112Y_QCA953X_100M_EPORT_6.4_2021040600.bin.rar,JIKEAP_AP112Y_QCA953X_100M_EPORT_6.4_2021040600.bin.rar,6598724,bcf90b7060d73fc97a9cd9f39be44c7c,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP116F_QCA953X_100M_QCA9887_EPORT_6.4_2021040600.bin.rar,JIKEAP_AP116F_QCA953X_100M_QCA9887_EPORT_6.4_2021040600.bin.rar,6957231,8202e453788f4caa0b1c62c063b0878a,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP116Q_QCA953X_100M_QCA9887_EPORT_6.4_2021040600.bin.rar,JIKEAP_AP116Q_QCA953X_100M_QCA9887_EPORT_6.4_2021040600.bin.rar,6957272,e226a00b0b8b580cbc0512fad9f6d25b,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP117D_QCA955X_1000M_QCA9880_6.4_2021040600.bin.rar,JIKEAP_AP117D_QCA955X_1000M_QCA9880_6.4_2021040600.bin.rar,7774905,25d158c2ff84388ca28317c8fdf4b957,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP117Q_QCA956X_1000M_QCA9882_6.4_2021040600.bin.rar,JIKEAP_AP117Q_QCA956X_1000M_QCA9882_6.4_2021040600.bin.rar,7774754,98888bbadf63cde29f7780234cc7ac99,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP120_QCA934X_1000M_FREE_6.4_2021040600.bin.rar,JIKEAP_AP120_QCA934X_1000M_FREE_6.4_2021040600.bin.rar,6990966,60660421751a73f2f4943e9db9009a55,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP126F_QCA953X_100M_8M_6.4_2021040600.bin.rar,JIKEAP_AP126F_QCA953X_100M_8M_6.4_2021040600.bin.rar,6597508,3a9d11188bc4bf92f386fc258ddee54e,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP130F-H_QCA953X_100M_6.4_2021040600.bin.rar,JIKEAP_AP130F-H_QCA953X_100M_6.4_2021040600.bin.rar,6598810,a7e977d07d15f6331f1e2ecb888fdbb0,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP130T_QCA934X_100M_AR9341_FREE_6.4_2021040600.bin.rar,JIKEAP_AP130T_QCA934X_100M_AR9341_FREE_6.4_2021040600.bin.rar,6596978,948722969c306a2f53f4e95d1a4e10bb,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP135T-H_QCA953X_100M_AR9341_6.4_2021040600.bin.rar,JIKEAP_AP135T-H_QCA953X_100M_AR9341_6.4_2021040600.bin.rar,6597257,e2df43a1c298dc940f6e3f985a5e6911,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP136Y-H_QCA953X_100M_6.4_2021040600.bin.rar,JIKEAP_AP136Y-H_QCA953X_100M_6.4_2021040600.bin.rar,6598617,9d700a2880bb8c104db9c84d8e2c2cca,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP147_QCA953X_100M_QCA9887_FREE_6.4_2021040600.bin.rar,JIKEAP_AP147_QCA953X_100M_QCA9887_FREE_6.4_2021040600.bin.rar,7735770,7e8cfc0e2a203b2c2624e1cbffc9400f,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP153Y-H_QCA953X_6.4_2021040600.bin.rar,JIKEAP_AP153Y-H_QCA953X_6.4_2021040600.bin.rar,6598587,db1863f8be909228876cb37312e423f8,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP185W_QCA934X_6.4_2021040600.bin.rar,JIKEAP_AP185W_QCA934X_6.4_2021040600.bin.rar,6597515,7380ec987db58612fd9d50935e04cbf5,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP220G_QCA956X_1000M_QCA9886_6.4_2021040600.bin.rar,JIKEAP_AP220G_QCA956X_1000M_QCA9886_6.4_2021040600.bin.rar,7861673,80b5eb31d3793ed3e200d029d6f74ade,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP223G_QCA956X_1000M_QCA9886_6.4_2021040600.bin.rar,JIKEAP_AP223G_QCA956X_1000M_QCA9886_6.4_2021040600.bin.rar,7838834,4d3a77ffb982fd83e15bd2a3437a9e86,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP260F-H_QCA953X_100M_QCA9887_6.4_2021040600.bin.rar,JIKEAP_AP260F-H_QCA953X_100M_QCA9887_6.4_2021040600.bin.rar,6957135,2123fbac41a7bb17455fcf8d96faa5c5,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP260T-H_QCA953X_100M_AR9X82_6.4_2021040600.bin.rar,JIKEAP_AP260T-H_QCA953X_100M_AR9X82_6.4_2021040600.bin.rar,6598738,1ae8b49c04617993ff1c52750557d9b6,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP261Y-H_QCA953X_100M_QCA9887_6.4_2021040600.bin.rar,JIKEAP_AP261Y-H_QCA953X_100M_QCA9887_6.4_2021040600.bin.rar,6957050,eb62a797ddbc347df5c505ebfa5e8c2f,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP262Y-H_QCA956X_1000M_QCA9882_6.4_2021040600.bin.rar,JIKEAP_AP262Y-H_QCA956X_1000M_QCA9882_6.4_2021040600.bin.rar,7774772,5904758e1de56851e91dcec29e6fa7ea,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP263YS_QCA956X_1000M_QCA9880_6.4_2021040600.bin.rar,JIKEAP_AP263YS_QCA956X_1000M_QCA9880_6.4_2021040600.bin.rar,8127212,8900c12177ed0509d026fc598096fda7,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP266G-H_QCA955X_1000M_QCA9880_6.4_2021040600.bin.rar,JIKEAP_AP266G-H_QCA955X_1000M_QCA9880_6.4_2021040600.bin.rar,7773445,5f0726e0725e92582300482c021b1230,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP267F-H_QCA956X_1000M_QCA9886_6.4_2021040600.bin.rar,JIKEAP_AP267F-H_QCA956X_1000M_QCA9886_6.4_2021040600.bin.rar,7861695,7e62c13d5c99d34562089849d3fc5fed,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP267F-Hv2_QCA956X_1000M_QCA9886_6.4_2021040600.bin.rar,JIKEAP_AP267F-Hv2_QCA956X_1000M_QCA9886_6.4_2021040600.bin.rar,7861739,d6489101903fc5cc87c6704df48296ac,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP280F-H_QCA953X_100M_QCA9887_6.4_2021040600.bin.rar,JIKEAP_AP280F-H_QCA953X_100M_QCA9887_6.4_2021040600.bin.rar,6957214,64b65204ffbfe2c4a0f8eebd254500ae,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP281Y-H_QCA956X_6.4_2021040600.bin.rar,JIKEAP_AP281Y-H_QCA956X_6.4_2021040600.bin.rar,7861989,8ef3ee46251b8214a8c2bc93aceacd98,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP282T-H_QCA956X_1000M_QCA9882_6.4_2021040600.bin.rar,JIKEAP_AP282T-H_QCA956X_1000M_QCA9882_6.4_2021040600.bin.rar,7774870,782e65e9029c24d99e16ceb7d256bf69,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP283Y-H_QCA956X_6.4_2021040600.bin.rar,JIKEAP_AP283Y-H_QCA956X_6.4_2021040600.bin.rar,7774739,59920d9ad279d368489638aed6a63e0d,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP284Y-H_QCA956X_6.4_2021040600.bin.rar,JIKEAP_AP284Y-H_QCA956X_6.4_2021040600.bin.rar,7861962,a8a8e2a6b8b8a21ee2511d7f986a9d5a,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP3513NA_QCA934X_6.4_2021040600.bin.rar,JIKEAP_AP3513NA_QCA934X_6.4_2021040600.bin.rar,6597522,e7c471ab6191c24c9d10dbfdd9bb127c,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP49_QCA953X_6.4_2021040600.bin.rar,JIKEAP_AP49_QCA953X_6.4_2021040600.bin.rar,6975975,7e07b57c2fecbef9c4cb050b42859130,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP630_QCA953X_100M_EPORT_6.4_2021040600.bin.rar,JIKEAP_AP630_QCA953X_100M_EPORT_6.4_2021040600.bin.rar,6598769,319f57ca2e13e6ed6f42237a232bcab6,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP630v2_QCA953X_100M_EPORT_6.4_2021040600.bin.rar,JIKEAP_AP630v2_QCA953X_100M_EPORT_6.4_2021040600.bin.rar,6597667,5cfbe5a021a1b7785f39b5e940a3f3f4,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP675_QCA953X_100M_EPORT_6.4_2021040600.bin.rar,JIKEAP_AP675_QCA953X_100M_EPORT_6.4_2021040600.bin.rar,6957113,87aa401f007044c01a912f499e280562,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP830H_QCA953X_100M_6.4_2021040600.bin.rar,JIKEAP_AP830H_QCA953X_100M_6.4_2021040600.bin.rar,6598716,af260e2b75497b18b86a72ed43583e02,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP875H_QCA953X_100M_QCA9887_6.4_2021040600.bin.rar,JIKEAP_AP875H_QCA953X_100M_QCA9887_6.4_2021040600.bin.rar,6957103,8ec6dac42c883318c9f56a25ec015a2e,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP9344_35P0_QCA934X_1000M_FREE_6.4_2021040600.bin.rar,JIKEAP_AP9344_35P0_QCA934X_1000M_FREE_6.4_2021040600.bin.rar,6598743,ea68697b0584b7851f309bb99d993192,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP9344_35P4_QCA934X_1000M_FREE_6.4_2021040600.bin.rar,JIKEAP_AP9344_35P4_QCA934X_1000M_FREE_6.4_2021040600.bin.rar,6598716,108fc0d6289f3eb7123c5d522d02cdd5,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP9344_8327_QCA934X_1000M_FREE_6.4_2021040600.bin.rar,JIKEAP_AP9344_8327_QCA934X_1000M_FREE_6.4_2021040600.bin.rar,6989991,6fe4ce9b09ba35db9534460364d6c18f,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP9344_M100_QCA934X_100M_FREE_6.4_2021040600.bin.rar,JIKEAP_AP9344_M100_QCA934X_100M_FREE_6.4_2021040600.bin.rar,6598551,cb89f3e9259db678bb67a1a297d1998a,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP9344_RTL_QCA934X_1000M_FREE_6.4_2021040600.bin.rar,JIKEAP_AP9344_RTL_QCA934X_1000M_FREE_6.4_2021040600.bin.rar,6598590,36bec82776c2182bfc0cbdda530d4ee8,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP941_QCA953X_100M_FREE_6.4_2021040600.bin.rar,JIKEAP_AP941_QCA953X_100M_FREE_6.4_2021040600.bin.rar,6597113,cabab79c80f1e0ab206401e17515d262,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_AP9558_QCA955X_1000M_QCA9880_FREE_6.4_2021040600.bin.rar,JIKEAP_AP9558_QCA955X_1000M_QCA9880_FREE_6.4_2021040600.bin.rar,7774328,5486dc0c3488a4fea17802d2cb579231,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_ARIMA2210_QCA934X_EPORT_6.4_2021040600.bin.rar,JIKEAP_ARIMA2210_QCA934X_EPORT_6.4_2021040600.bin.rar,6597350,6f745b0cf2300e57fe8416b0d6bfd2c9,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_K2TS_QCA956X_1000M_QCA9886_FREE_6.4_2021040600.bin.rar,JIKEAP_K2TS_QCA956X_1000M_QCA9886_FREE_6.4_2021040600.bin.rar,7166306,a1cd62980b707c20d6d1f7ddcaf09a7f,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_K2T_QCA956X_1000M_QCA9886_FREE_6.4_2021040600.bin.rar,JIKEAP_K2T_QCA956X_1000M_QCA9886_FREE_6.4_2021040600.bin.rar,7166553,a2aa96593eca0e4251b1ef17d15ab21b,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_MI100_QCA934X_100M_FREE_6.4_2021040600.bin.rar,JIKEAP_MI100_QCA934X_100M_FREE_6.4_2021040600.bin.rar,6597156,0780d8c14885ee34be95d6ac08d7215a,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/JIKEAP_WPJ563_QCA956X_1000M_QCA9880_6.4_2021040600.bin.rar,JIKEAP_WPJ563_QCA956X_1000M_QCA9880_6.4_2021040600.bin.rar,8127109,1e58ca2831ee60c32d3dc2e09493794f,2021,20210407,集客无线AP_QCA_MIPS
2021/20210407/集客无线AP_QCA_MIPS/release_notes.txt,release_notes.txt,4707,cb57d043a905fdb5909604ab274886a1,2021,20210407,集客无线AP_QCA_MIPS
2021/20211118/集客微路由_MTK/JIKEAP_51_MT7628_2.0_2021111800.bin.rar,JIKEAP_51_MT7628_2.0_2021111800.bin.rar,6363531,2ea1adcdb09836f873fd19210e06bf1a,2021,20211118,集客微路由_MTK
2021/20211118/集客微路由_MTK/JIKEAP_IAP243P_MT7621_MT7603_2.0_2021111800.bin,JIKEAP_IAP243P_MT7621_MT7603_2.0_2021111800.bin,7077962,a5b5b0675c5cac9cd24c154fe4ed31da,2021,20211118,集客微路由_MTK
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ135_QCA955X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ135_QCA955X_2.1_2021062100.bin.rar,7986345,349a826bcf535416796dc5aebc3bbaf0,2022,20210621,集客无线神器_高通
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ147-16_QCA953X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ147-16_QCA953X_2.1_2021062100.bin.rar,6335092,51594c7780af86ebd260aa1baa118e7c,2022,20210621,集客无线神器_高通
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ147-8_QCA953X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ147-8_QCA953X_2.1_2021062100.bin.rar,5841501,48cf26ef14370308d5412dd2cbe43777,2022,20210621,集客无线神器_高通
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ152_QCA956X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ152_QCA956X_2.1_2021062100.bin.rar,7986375,0b1d0f85ab97f956557284f99e0d3912,2022,20210621,集客无线神器_高通
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ300_QCA953X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ300_QCA953X_2.1_2021062100.bin.rar,5833011,88c4c18ecb21b0ca656d917426505ad3,2022,20210621,集客无线神器_高通
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ320D_QCA933X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ320D_QCA933X_2.1_2021062100.bin.rar,5840069,737df46753708123a615b3e4aa2ded89,2022,20210621,集客无线神器_高通
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ4300_QCA934X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ4300_QCA934X_2.1_2021062100.bin.rar,5833013,bd10af44e824006b4366d609bdb6e0ae,2022,20210621,集客无线神器_高通
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ49_QCA953X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ49_QCA953X_2.1_2021062100.bin.rar,6354594,21d962d39e0af22ea298aef4b15724c9,2022,20210621,集客无线神器_高通
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ741V4_QCA933X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ741V4_QCA933X_2.1_2021062100.bin.rar,5833015,c3eabbdc0f40d67bf0d54c050c8ebaf3,2022,20210621,集客无线神器_高通
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ841V8_QCA934X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ841V8_QCA934X_2.1_2021062100.bin.rar,5833015,df449866d5e48d9dcc5300adcc2e453b,2022,20210621,集客无线神器_高通
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ841V9_QCA953X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ841V9_QCA953X_2.1_2021062100.bin.rar,5833015,000be4f95399d7ab5af95778f751cc5a,2022,20210621,集客无线神器_高通
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ9344P0_QCA934X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ9344P0_QCA934X_2.1_2021062100.bin.rar,5842252,50375e89f67d75e1f2b890f795cdb737,2022,20210621,集客无线神器_高通
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ9344P4_QCA934X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ9344P4_QCA934X_2.1_2021062100.bin.rar,5842452,25fe81aab700b83a883da7da130f3f97,2022,20210621,集客无线神器_高通
2022/20210621/集客无线神器_高通/JIKEAP_SHENQI_SQ9344_RTL_QCA934X_2.1_2021062100.bin.rar,JIKEAP_SHENQI_SQ9344_RTL_QCA934X_2.1_2021062100.bin.rar,5842537,33d5ae49dda71b817f01bea165026d0b,2022,20210621,集客无线神器_高通
2022/20210621/集客无线网桥_高通/JIKEAP_APG521-S_QCA934X_2.0_2021062100.bin.rar,JIKEAP_APG521-S_QCA934X_2.0_2021062100.bin.rar,5364519,9c01652bcf8e0f27b3bc218f9023dec0,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_AR9342_QCA934X_2.0_2021062100.bin.rar,JIKEAP_AR9342_QCA934X_2.0_2021062100.bin.rar,5363111,abd0776ca3cd1908b64dbf121278e03d,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_BR120_QCA934X_2.0_2021062100.bin.rar,JIKEAP_BR120_QCA934X_2.0_2021062100.bin.rar,5365438,8f168057c5ac7fcd55fd45c55439a4a6,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_BR238_QCA953X_2.0_2021062100.bin.rar,JIKEAP_BR238_QCA953X_2.0_2021062100.bin.rar,5363933,73172982095eb9b592895dc5400581b0,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_BR240J_QCA953X_2.0_2021062100.bin.rar,JIKEAP_BR240J_QCA953X_2.0_2021062100.bin.rar,5364769,ecdbb0e3450aa3c8ed798f32160ed601,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_BR240L_QCA953X_2.0_2021062100.bin.rar,JIKEAP_BR240L_QCA953X_2.0_2021062100.bin.rar,5364440,7c9e8132bfc8b08596a7beb164fe3590,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_BR240W_QCA953X_2.0_2021062100.bin.rar,JIKEAP_BR240W_QCA953X_2.0_2021062100.bin.rar,5364503,9d011e73e7b6e24e72962f064f6d5a91,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_BR263T_QCA934X_2.0_2021062100.bin.rar,JIKEAP_BR263T_QCA934X_2.0_2021062100.bin.rar,5364772,f7c7fdc7b7c003d3179406d429b8e64d,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_BR2T_QCA953X_2.0_2021062100.bin.rar,JIKEAP_BR2T_QCA953X_2.0_2021062100.bin.rar,5384306,d3c34cd22ad3b58e76f3cf0c933b2cdd,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_BR2Y_QCA953X_2.0_2021062100.bin.rar,JIKEAP_BR2Y_QCA953X_2.0_2021062100.bin.rar,5365040,c9d8d0f9fbc83e51ac45b559b595e963,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_BR4000_QCA934X_2.0_2021062100.bin.rar,JIKEAP_BR4000_QCA934X_2.0_2021062100.bin.rar,5362022,386043cb62dbec8c82dbbfa8fc0f2c25,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_BR580AC_QCA956X_2.0_2021062100.bin.rar,JIKEAP_BR580AC_QCA956X_2.0_2021062100.bin.rar,6420868,2218a40e41865b5291beb465053aebeb,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_BR580W_QCA934X_2.0_2021062100.bin.rar,JIKEAP_BR580W_QCA934X_2.0_2021062100.bin.rar,5364568,30fd822fe78f796ebc26754601a5b100,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_BR9341_QCA934X_2.0_2021062100.bin.rar,JIKEAP_BR9341_QCA934X_2.0_2021062100.bin.rar,5363473,d2d003098a4ab7adbd690bdc0bc5bf45,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_CP1500_QCA934X_2.0_2021062100.bin.rar,JIKEAP_CP1500_QCA934X_2.0_2021062100.bin.rar,5364287,91ad5ad7b04036c9f60eae3b40dd51ab,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_CP1510_QCA934X_2.0_2021062100.bin.rar,JIKEAP_CP1510_QCA934X_2.0_2021062100.bin.rar,5363704,3ec9271025142f26a427eee21c3fbdb3,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_CPE9531_QCA953X_2.0_2021062100.bin.rar,JIKEAP_CPE9531_QCA953X_2.0_2021062100.bin.rar,5365698,9d171c5f2cf907c9fa8a103f1cd510cf,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_N595_QCA934X_2.0_2021062100.bin.rar,JIKEAP_N595_QCA934X_2.0_2021062100.bin.rar,5363672,54cb97c82cb20533d17dda27f85c2430,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_SQ300_QCA953X_2.0_2021062100.bin.rar,JIKEAP_SQ300_QCA953X_2.0_2021062100.bin.rar,5363344,b0fe5494c301fcb273a35a9d2c66bf4d,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/JIKEAP_W5000_QCA934X_2.0_2021062100.bin.rar,JIKEAP_W5000_QCA934X_2.0_2021062100.bin.rar,5364303,ebd40ceb30cacd3ff65182fe092a357b,2022,20210621,集客无线网桥_高通
2022/20210621/集客无线网桥_高通/说明_2.txt,说明_2.txt,34,194b496f95433c8664cdee4ea9706762,2022,20210621,集客无线网桥_高通
2022/20211118/集客微路由_MTK/JIKEAP_B128Y_MT7628_2.0_2021111800.bin.rar,JIKEAP_B128Y_MT7628_2.0_2021111800.bin.rar,7024414,f1e701d2aa7f9e2427682c5e8a7cd457,2022,20211118,集客微路由_MTK
2022/20211118/集客微路由_MTK/JIKEAP_B130_MT7628_2.0_2021111800.bin.rar,JIKEAP_B130_MT7628_2.0_2021111800.bin.rar,7023735,6a21488fc5f3d2814b88cb88b1943deb,2022,20211118,集客微路由_MTK
2022/20211118/集客微路由_MTK/JIKEAP_C2000_MT7620_2.0_2021111800.bin,JIKEAP_C2000_MT7620_2.0_2021111800.bin,7077962,2dc1a840ac73df2769bd9513add436a5,2022,20211118,集客微路由_MTK
2022/20211118/集客微路由_MTK/JIKEAP_IAP100_MT7628_2.0_2021111800.bin.rar,JIKEAP_IAP100_MT7628_2.0_2021111800.bin.rar,7023696,d123b546c291c13dcb95ffd8624fe8c5,2022,20211118,集客微路由_MTK
2022/20211118/集客微路由_MTK/JIKEAP_IAP20_MT7628_2.0_2021111800.bin.rar,JIKEAP_IAP20_MT7628_2.0_2021111800.bin.rar,7023681,c9812250ca723ab9320c768979271f22,2022,20211118,集客微路由_MTK
2022/20211118/集客微路由_MTK/JIKEAP_IAP230EP_MT7620_withPA_2.0_2021111800.bin.rar,JIKEAP_IAP230EP_MT7620_withPA_2.0_2021111800.bin.rar,7063852,4920207cbf436bcd70ca3e6137866754,2022,20211118,集客微路由_MTK
2022/20211118/集客微路由_MTK/JIKEAP_IAP230IP_MT7620_noPA_2.0_2021111800.bin.rar,JIKEAP_IAP230IP_MT7620_noPA_2.0_2021111800.bin.rar,7063796,12a81ff8da89720c4134591cadeeb4ca,2022,20211118,集客微路由_MTK
2022/20211118/集客微路由_MTK/JIKEAP_IAP238AN_MT7628_2.0_2021111800.bin.rar,JIKEAP_IAP238AN_MT7628_2.0_2021111800.bin.rar,7023769,b45abebed252c6f4e644012162a67ee3,2022,20211118,集客微路由_MTK
2022/20211118/集客微路由_MTK/JIKEAP_IAP245P_MT7621_MT7615_2.0_2021111800.bin.rar,JIKEAP_IAP245P_MT7621_MT7615_2.0_2021111800.bin.rar,6152725,49b824185199abbe1ca2fc0a5b3a4947,2022,20211118,集客微路由_MTK
2022/20211118/集客微路由_MTK/JIKEAP_IAP24_MT7621_MT7603_2.0_2021111800.bin.rar,JIKEAP_IAP24_MT7621_MT7603_2.0_2021111800.bin.rar,7057443,4c15af0f416820b55747423194532457,2022,20211118,集客微路由_MTK
